booking_jurisdiction,regulator,amount,currency,channel,product_type,swift_mt,ordering_institution_bic,beneficiary_institution_bic,swift_f50_present,swift_f59_present,swift_f70_purpose,swift_f71_charges,travel_rule_complete,fx_indicator,fx_base_ccy,fx_quote_ccy,fx_applied_rate,fx_market_rate,fx_spread_bps,fx_counterparty,customer_type,customer_risk_rating,customer_is_pep,kyc_last_completed,kyc_due_date,edd_required,edd_performed,sow_documented,purpose_code,is_advised,product_complex,client_risk_profile,suitability_assessed,suitability_result,product_has_va_exposure,va_disclosure_provided,cash_id_verified,daily_cash_total_customer,daily_cash_txn_count,sanctions_screening,is_suspicious,suspicion_confidence,flagged
2,2,16855.22,1,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,0,True,319,329,True,False,True,5,False,False,1,True,0,False,True,True,16855.22,1,0,0,0.003137069,0
2,2,3153.49,5,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,472,486,False,True,True,1,False,False,2,True,0,False,True,True,3153.49,1,1,0,0.0036828488,0
0,0,313894.71,3,3,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,578,303,False,True,True,4,False,False,0,True,0,False,True,True,0.0,1,0,0,0.0025898595,0
1,1,7298.49,0,0,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,149,43,False,True,True,5,False,False,2,True,0,False,True,True,7298.49,1,0,0,0.040516067,0
1,1,1506808.21,6,3,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,200,208,False,True,True,7,False,False,0,True,0,False,True,True,0.0,1,0,0,0.0021749837,0
1,1,422821.49,1,1,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,192,201,False,True,True,4,False,True,0,True,0,False,True,True,0.0,1,0,0,0.015451702,0
2,2,13903.7,4,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,652,658,False,True,True,0,False,False,1,True,0,False,True,True,0.0,1,1,0,0.05638876,0
1,1,466294.55,3,3,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,0,False,656,524,True,True,True,2,True,False,1,True,0,False,True,True,0.0,1,1,0,0.050250042,0
0,0,1007435.3,2,6,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,781,771,False,True,True,8,False,False,0,True,0,True,True,True,0.0,1,1,0,0.0003588507,0
1,1,298064.79,3,6,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,503,490,False,True,True,4,False,False,2,True,0,False,True,True,0.0,1,1,0,0.014926507,0
2,2,245115.31,1,6,5,1,89,144,True,True,12,1,True,False,8,8,0.0,0.0,0,149,1,1,False,310,583,False,True,True,8,False,False,2,True,0,False,True,True,0.0,1,1,0,0.0010880573,0
1,1,210844.57,1,4,5,1,130,161,True,True,1,2,True,False,8,8,0.0,0.0,0,149,1,0,False,323,288,True,True,True,1,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0063141463,0
0,0,223523.7,6,6,5,0,132,79,True,True,19,2,True,False,8,8,0.0,0.0,0,149,0,2,False,299,12,False,True,True,1,False,False,2,True,0,False,True,True,0.0,1,0,0,0.01652348,0
0,0,26167.78,0,4,5,0,77,125,True,True,96,1,True,False,8,8,0.0,0.0,0,149,0,0,True,698,4,True,True,True,3,False,False,0,True,0,False,True,True,0.0,1,0,0,0.0024918362,0
0,0,5170.91,3,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,325,332,False,True,True,1,False,False,0,True,0,False,True,True,0.0,1,1,0,0.00083367946,0
1,1,8558.87,6,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,484,474,False,True,True,4,False,False,0,True,0,False,True,True,8558.87,1,1,0,0.037561376,0
2,2,2467.59,5,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,334,342,False,True,True,4,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0017160901,0
0,0,381514.56,7,1,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,295,2,False,True,True,3,False,False,1,True,0,False,True,True,0.0,1,1,0,0.0031706928,0
2,2,17631.97,7,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,True,383,364,True,True,True,7,False,False,1,True,0,False,True,True,0.0,1,1,0,0.0075705997,0
2,2,2207750.69,7,5,3,2,165,165,True,True,165,3,True,True,5,2,1.753737,1.736373,100,124,1,1,False,416,437,False,True,True,0,False,False,0,True,0,False,True,True,0.0,1,0,0,0.58677655,0
2,2,12136.98,6,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,0,False,129,138,True,True,True,6,False,False,0,True,0,False,True,True,0.0,1,0,0,0.026533158,0
0,0,492279.57,6,6,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,0,False,486,503,True,False,True,6,False,False,0,True,0,False,True,True,0.0,1,1,0,0.022496289,0
1,1,16601.79,5,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,73,47,False,True,True,3,False,False,1,True,0,False,True,True,16601.79,1,0,0,0.03520222,0
1,1,566381.81,3,6,3,2,165,165,True,True,165,3,True,True,4,0,0.574734,0.57416,10,88,0,0,False,78,49,True,True,True,7,False,False,2,True,0,False,True,True,0.0,1,1,0,0.0011342409,0
0,0,481937.75,6,1,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,27,810,False,True,True,5,False,True,2,True,0,False,True,True,0.0,1,0,0,0.41388655,0
1,1,1266.84,0,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,619,590,False,True,True,1,False,False,0,True,0,False,True,True,0.0,1,0,0,0.00035372426,0
0,0,938562.76,6,3,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,True,207,113,True,True,True,7,False,False,0,True,0,True,False,True,0.0,1,1,0,0.002850941,0
0,0,13686.76,2,6,5,0,31,52,True,True,41,1,True,False,8,8,0.0,0.0,0,149,0,1,False,140,149,False,True,True,8,False,False,0,True,0,False,True,True,0.0,1,1,0,0.0008364246,0
1,1,791527.72,0,4,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,0,False,153,159,True,True,True,4,False,True,1,True,0,False,True,True,0.0,1,1,0,0.0012741279,0
0,0,533150.1,5,3,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,50,52,False,True,True,2,False,True,1,True,0,False,True,True,0.0,1,1,0,0.022919929,0
2,2,6263.62,4,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,595,626,False,True,True,2,False,False,1,True,0,False,True,True,6263.62,1,1,0,0.009043856,0
1,1,375309.16,0,6,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,146,96,False,True,True,8,True,True,2,False,0,False,True,True,0.0,1,1,0,0.00062238885,0
1,1,6954.38,3,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,600,317,False,True,True,0,False,False,2,True,0,False,True,True,6954.38,1,0,0,0.00086071936,0
1,1,1403970.67,6,6,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,159,120,False,True,True,2,True,True,2,True,1,False,True,True,0.0,1,0,0,0.026526006,0
2,2,364857.79,1,1,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,105,117,False,True,True,6,False,True,0,True,0,False,True,True,0.0,1,0,0,0.003446636,0
0,0,13218.23,1,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,225,235,False,True,True,8,False,False,2,True,0,False,True,True,13218.23,1,1,0,0.0004116632,0
1,1,14247.15,4,0,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,684,709,False,True,True,4,False,False,1,True,0,False,True,True,14247.15,1,1,0,0.017580045,0
0,0,20000.0,0,3,0,1,16,14,True,True,16,1,True,False,8,8,0.0,0.0,0,149,2,1,False,390,400,False,True,True,7,False,False,0,True,0,False,True,False,0.0,1,0,0,0.0005191267,0
1,1,51902.75,6,6,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,434,451,False,True,True,3,False,True,0,True,0,False,True,True,0.0,1,1,0,0.23501654,0
1,1,129084.56,4,6,5,1,82,11,True,True,112,0,True,False,8,8,0.0,0.0,0,149,0,0,False,32,30,True,True,True,7,False,False,1,True,0,False,True,True,0.0,1,0,0,0.00734234,0
1,1,15754.31,3,0,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,359,259,False,True,True,7,False,False,1,True,0,False,True,True,0.0,1,1,0,0.008055257,0
2,2,670492.32,2,2,5,0,165,165,True,True,165,3,False,False,8,8,0.0,0.0,0,149,0,2,True,451,468,True,True,True,4,False,True,1,True,0,False,True,True,0.0,1,1,0,0.0011317375,0
1,1,217201.88,7,2,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,447,439,False,True,True,3,True,False,2,True,0,False,True,True,0.0,1,1,0,0.007729549,0
0,0,451264.55,6,5,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,0,True,348,355,True,True,False,0,False,False,1,True,0,False,True,True,0.0,1,1,0,0.01417813,0
2,2,1070968.29,4,5,5,0,165,165,True,True,165,3,False,False,8,8,0.0,0.0,0,149,2,1,False,611,585,False,True,True,2,False,True,0,True,0,False,True,True,0.0,1,0,0,0.0052553006,0
1,1,30274.69,1,3,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,639,598,False,True,True,6,True,False,2,True,0,False,True,True,0.0,1,1,1,0.9029276,1
0,0,1306487.67,7,2,3,2,165,165,True,True,165,3,True,True,1,0,1.221503,1.197552,200,76,0,0,False,689,634,True,True,True,7,False,False,1,True,0,False,True,True,0.0,1,1,0,0.00059372175,0
2,2,1281501.18,0,6,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,0,False,710,694,True,True,True,7,False,False,0,True,0,False,True,True,0.0,1,0,0,0.00037464235,0
1,1,114793.1,1,5,5,1,138,54,True,True,72,1,True,True,0,7,0.460233,0.459544,15,104,1,1,False,190,198,False,True,True,1,False,False,0,True,0,False,True,True,0.0,1,0,0,0.009194893,0
2,2,25008.51,5,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,True,55,56,True,True,False,1,False,False,0,True,0,False,True,True,25008.51,1,1,0,0.017070701,0
0,0,20000.0,0,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,100,112,False,True,True,2,False,False,0,True,0,False,True,False,9792.28,1,0,0,0.0017003354,0
1,1,127650.1,0,3,5,0,67,129,True,True,130,0,True,False,8,8,0.0,0.0,0,149,2,1,False,758,757,False,True,True,3,False,False,0,True,0,False,True,True,0.0,1,1,0,0.005635249,0
1,1,2623526.37,7,4,3,2,165,165,True,True,165,3,True,True,7,5,1.263945,1.258909,40,105,1,1,False,654,682,False,True,True,2,False,False,0,True,0,False,True,True,0.0,1,1,1,0.90466845,1
2,2,190685.85,7,1,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,474,489,False,True,True,6,False,True,2,True,0,False,True,True,0.0,1,1,0,0.03072303,0
0,0,243582.78,4,4,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,True,749,765,True,False,True,4,False,True,2,True,0,False,True,True,0.0,1,0,0,0.016691504,0
0,0,20000.0,0,4,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,True,716,711,True,True,True,4,False,False,0,True,0,False,True,False,0.0,1,0,0,0.0011991075,0
1,1,2627.24,1,0,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,True,512,442,True,True,True,8,False,False,1,True,0,False,True,True,14411.0,4,0,0,0.02409973,0
2,2,215016.22,5,5,5,0,165,165,True,True,165,3,False,False,8,8,0.0,0.0,0,149,2,2,False,326,223,False,True,True,6,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0009451773,0
1,1,118384.55,7,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,329,230,False,True,True,2,False,False,1,True,0,False,True,True,118384.55,1,1,0,0.004914233,0
2,2,13187.82,1,0,5,0,165,165,True,True,165,3,False,False,8,8,0.0,0.0,0,149,1,1,False,292,299,False,True,True,3,False,False,0,True,0,False,True,True,13187.82,1,0,0,0.00095935335,0
1,1,15949.13,2,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,0,False,796,804,True,True,True,8,False,False,1,True,0,False,True,True,0.0,1,0,0,0.0006893783,0
1,1,1635075.92,2,2,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,582,613,False,True,True,8,True,False,2,True,0,False,True,True,0.0,1,1,0,0.00013392884,0
2,2,68802.97,2,4,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,649,675,False,True,True,5,False,True,2,True,0,False,True,True,0.0,1,0,0,0.051368207,0
2,2,204436.56,1,6,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,464,450,False,True,True,2,False,False,1,True,0,False,True,True,0.0,1,1,0,0.01825741,0
2,2,242563.33,7,3,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,0,False,662,685,True,True,True,3,False,True,0,True,0,False,True,True,0.0,1,0,0,0.00950423,0
1,1,717508.77,0,3,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,0,False,103,82,True,False,True,4,False,False,2,True,0,False,True,True,0.0,1,1,0,0.004023202,0
2,2,120392.2,4,4,5,1,157,102,True,True,139,2,True,False,8,8,0.0,0.0,0,149,0,0,False,743,735,True,False,True,7,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0025821198,0
1,1,17529.76,5,0,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,0,0,False,312,321,True,True,True,3,False,False,2,True,0,False,True,True,0.0,1,1,0,0.040811654,0
1,1,94518.5,1,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,728,748,False,True,True,5,False,False,2,True,0,False,True,True,0.0,1,1,1,0.8621789,1
1,1,225048.85,2,6,5,0,11,95,True,True,163,2,True,False,8,8,0.0,0.0,0,149,0,2,False,397,341,False,True,True,0,False,False,1,True,0,False,True,True,0.0,1,1,0,0.0026165522,0
1,1,7941.9,2,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,760,743,False,True,True,5,False,False,1,True,0,False,True,True,7941.9,1,1,0,0.0060792277,0
2,2,1348.47,6,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,0,False,373,356,True,False,True,8,False,False,0,True,0,False,True,True,0.0,1,0,0,0.0036257831,0
1,1,4266.08,1,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,527,505,False,True,True,7,False,False,1,True,0,False,True,True,4266.08,1,0,0,0.0042986674,0
0,0,460942.41,4,4,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,True,209,215,True,True,True,4,False,False,2,True,0,False,True,True,0.0,1,0,0,0.027677987,0
0,0,6055.59,4,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,738,749,False,True,True,3,False,False,2,True,0,False,True,True,24120.49,5,1,0,0.015158102,0
0,0,595888.42,1,4,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,393,385,False,True,True,1,False,True,2,True,0,False,True,True,0.0,1,1,0,0.014733951,0
1,1,36036.35,5,6,5,0,151,53,True,True,48,0,True,True,7,6,0.825097,0.823861,15,55,1,1,False,79,36,False,True,True,7,False,False,1,True,0,False,True,True,0.0,1,0,0,0.01692274,0
2,2,629855.03,7,4,5,0,28,24,True,True,121,0,False,False,8,8,0.0,0.0,0,149,2,2,True,32,752,True,True,False,5,False,False,1,True,0,False,True,True,0.0,1,0,0,0.0030854049,0
2,2,4638.35,4,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,True,138,146,True,True,True,0,False,False,0,True,0,False,True,True,4638.35,1,1,0,0.002834552,0
2,2,2971917.65,6,6,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,706,705,False,True,True,3,False,False,1,True,0,False,True,True,0.0,1,1,0,0.1018286,0
2,2,265094.83,3,4,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,2,668,False,True,True,2,False,False,1,True,0,False,True,True,0.0,1,0,0,0.08907755,0
2,2,2401.35,4,0,5,0,165,165,True,True,165,3,False,False,8,8,0.0,0.0,0,149,0,1,True,651,678,True,True,True,0,False,False,2,True,0,False,True,True,2401.35,1,0,0,0.001269029,0
0,0,16284.35,7,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,44,40,False,True,True,7,False,False,0,True,0,False,True,False,25829.33,3,1,0,0.002240188,0
0,0,12862.04,0,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,480,499,False,True,True,1,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0030698923,0
1,1,17824.58,0,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,717,721,False,True,True,7,False,False,0,True,0,False,True,False,17824.58,1,1,0,0.0020515195,0
1,1,293113.38,2,1,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,True,221,230,True,True,True,0,True,False,0,True,0,False,True,True,0.0,1,1,0,0.0012672686,0
2,2,3120.66,5,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,314,277,False,True,True,1,False,False,0,True,0,False,True,True,3120.66,1,1,0,0.0010968685,0
1,1,11265.1,5,0,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,597,645,False,True,True,0,False,False,2,True,0,False,True,False,11265.1,1,0,0,0.0054337834,0
2,2,7345.89,0,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,20,540,False,True,True,7,False,False,1,True,0,False,True,True,0.0,1,0,0,0.021226866,0
2,2,10245.82,7,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,True,599,629,True,True,True,0,False,False,1,True,0,False,True,True,0.0,1,1,0,0.053387366,0
1,1,943785.48,3,3,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,638,560,False,True,True,3,False,False,1,True,0,False,True,True,0.0,1,1,0,0.0007526346,0
1,1,437109.02,7,2,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,113,812,False,True,True,4,False,True,1,True,0,False,True,True,0.0,1,0,1,0.9139977,1
2,2,738460.23,6,6,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,0,True,690,702,True,True,False,7,False,False,1,True,0,False,True,True,0.0,1,0,0,0.0015833044,0
2,2,492535.74,2,2,3,2,165,165,True,True,165,3,True,True,0,2,1.551709,1.550159,10,20,1,2,True,279,195,True,True,True,7,False,False,1,True,0,False,True,True,0.0,1,1,0,0.002593011,0
2,2,1319.63,5,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,True,318,264,True,True,True,1,False,False,0,True,0,False,True,True,0.0,1,1,0,0.0015319795,0
2,2,4762.4,2,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,374,389,False,True,True,4,False,False,1,True,0,False,True,True,24314.26,5,1,0,0.04078198,0
0,0,1402461.23,2,3,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,203,110,False,True,True,1,False,True,1,True,0,False,True,True,0.0,1,1,0,0.0020409545,0
2,2,4645.08,2,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,245,252,False,True,True,0,False,False,0,True,0,False,True,True,0.0,1,0,0,0.0021070603,0
0,0,54064.13,7,3,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,779,784,False,True,True,8,False,False,1,True,0,False,True,True,0.0,1,0,0,0.018537877,0
0,0,570128.4,5,3,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,244,246,False,True,True,6,False,True,2,True,0,False,True,True,0.0,1,0,0,0.00048466405,0
1,1,2625.55,3,0,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,284,295,False,True,True,7,False,False,0,True,0,False,True,True,2625.55,1,1,0,0.0065058353,0
0,0,416144.05,5,1,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,719,630,False,True,True,3,False,False,1,True,0,False,True,True,0.0,1,1,0,0.008755898,0
0,0,322466.76,5,3,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,799,819,False,True,True,7,False,False,2,True,0,False,True,True,0.0,1,1,0,0.24609235,0
1,1,289140.68,6,1,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,705,731,False,True,True,2,True,True,2,True,1,False,True,True,0.0,1,1,0,0.025098741,0
2,2,17027.26,7,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,665,624,False,True,True,1,False,False,1,True,0,False,True,True,17027.26,1,0,0,0.014158489,0
0,0,619.73,3,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,True,186,165,True,True,True,3,False,False,1,True,0,False,True,True,0.0,1,1,0,0.0010675916,0
2,2,1232395.98,4,4,5,1,95,15,True,True,114,0,True,False,8,8,0.0,0.0,0,149,2,2,False,632,600,False,True,True,5,False,False,2,True,0,False,True,True,0.0,1,1,0,0.0029052056,0
2,2,239540.02,2,4,5,0,15,135,True,True,62,1,True,False,8,8,0.0,0.0,0,149,2,0,False,29,22,True,True,True,8,False,False,1,True,0,False,True,True,0.0,1,1,0,0.0036181891,0
0,0,41139.53,2,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,0,False,494,512,True,True,True,3,False,False,0,True,0,False,True,True,41139.53,1,0,0,0.00086716376,0
1,1,1731204.4,3,2,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,283,199,False,True,True,2,True,True,0,True,0,False,True,True,0.0,1,1,0,0.0019461076,0
0,0,1207036.5,2,3,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,262,239,False,True,True,2,False,True,1,True,0,True,False,True,0.0,1,1,1,0.0035242506,0
1,1,1361722.08,1,6,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,130,105,False,True,True,1,True,False,0,True,0,False,True,True,0.0,1,1,0,0.02556436,0
0,0,687503.97,5,5,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,797,815,False,True,True,8,False,False,1,True,0,False,True,True,0.0,1,1,0,0.00917227,0
1,1,448883.74,2,3,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,267,250,False,True,True,3,True,True,2,True,0,False,True,True,0.0,1,0,0,0.016473165,0
0,0,277965.04,4,3,5,0,123,147,True,True,44,0,True,True,2,6,1.916119,1.914205,10,127,0,0,False,537,464,True,True,True,7,False,False,1,True,0,False,True,True,0.0,1,0,0,0.015859481,0
0,0,171192.68,5,3,5,0,160,28,True,True,136,1,True,False,8,8,0.0,0.0,0,149,0,1,False,1,668,False,True,True,3,False,False,2,True,0,False,True,True,0.0,1,0,0,0.015507783,0
1,1,6090.59,7,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,0,False,490,413,True,True,True,4,False,False,1,True,0,False,True,True,0.0,1,0,0,0.00381509,0
1,1,382249.24,1,3,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,True,487,503,True,True,True,0,True,False,1,True,0,False,True,True,0.0,1,1,0,0.007533884,0
1,1,96536.68,0,2,5,1,114,31,True,True,132,0,True,False,8,8,0.0,0.0,0,149,0,1,False,458,380,False,True,True,8,False,False,1,True,0,False,True,True,0.0,1,0,0,0.018671406,0
0,0,20000.0,0,5,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,52,55,False,True,True,3,False,True,1,True,0,False,True,False,0.0,1,1,0,0.014860215,0
0,0,111044.46,3,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,453,428,False,True,True,3,False,False,1,True,0,False,True,True,111044.46,1,1,0,0.023109466,0
0,0,46258.64,0,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,72,77,False,True,True,1,False,False,0,True,0,False,True,True,0.0,1,0,0,0.011622981,0
2,2,46311.32,3,3,5,0,84,87,True,True,17,1,True,False,8,8,0.0,0.0,0,149,0,2,False,737,754,False,True,True,6,False,False,1,True,0,False,True,True,0.0,1,0,0,0.013768118,0
0,0,227389.41,0,2,5,0,86,0,True,True,140,0,True,False,8,8,0.0,0.0,0,149,0,1,False,677,638,False,True,True,7,False,False,1,True,0,False,True,True,0.0,1,0,0,0.0008449108,0
1,1,195385.18,6,4,5,1,162,19,True,True,43,0,True,False,8,8,0.0,0.0,0,149,2,2,False,205,214,False,True,True,4,False,False,1,True,0,False,True,True,0.0,1,1,0,0.005259969,0
2,2,1373312.37,7,3,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,True,202,210,True,True,False,1,False,True,2,True,0,True,True,True,0.0,1,0,0,0.006978214,0
1,1,10771.83,0,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,333,202,False,True,True,7,False,False,1,True,0,False,True,True,0.0,1,0,0,0.016535612,0
0,0,176063.67,3,6,5,0,24,29,True,True,24,1,True,True,1,4,0.543806,0.543534,5,60,1,2,False,408,284,False,True,True,2,False,False,1,True,0,False,True,True,0.0,1,1,0,0.0022124946,0
2,2,2634835.71,3,3,3,2,165,165,True,True,165,3,True,True,7,1,0.97341,0.847116,1490,144,0,1,False,678,704,False,True,True,7,False,False,0,True,0,False,True,True,0.0,1,0,0,0.020095201,0
1,1,82114.49,3,4,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,0,False,795,803,True,True,True,8,True,False,0,True,0,False,True,True,0.0,1,1,0,0.001333544,0
1,1,979.41,6,5,5,0,62,38,True,True,14,1,True,True,0,3,0.440638,0.439758,20,54,0,1,False,686,710,False,True,True,7,False,False,0,True,0,False,True,True,0.0,1,1,0,0.0008182018,0
1,1,7696.44,6,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,545,536,False,True,True,1,False,False,2,True,0,False,True,True,7696.44,1,1,0,0.003176274,0
2,2,15934.83,5,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,655,664,False,True,True,7,False,False,2,True,0,False,True,True,15934.83,1,0,0,0.030062044,0
1,1,1663025.46,2,4,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,157,163,False,True,True,1,False,True,2,True,0,True,True,True,0.0,1,1,0,0.0029830246,0
